disp_i,disp_j,disp_k,id,pressure,temperature,x,y,z
-0.00027943998002809,-0.52877731925366,-1.0947231449765,105,23834030.263106,498.61674422808,2410,1822.8,-915.62
-0.00027935531629856,-0.52837542957343,-1.0964736808714,104,23811558.275134,498.39904651558,2410,1822.8,-912.63
-0.00027864742558338,-0.52501514796613,-1.1111102686212,103,23623665.39912,496.57883152814,2410,1822.8,-887.63
-0.0002779395348682,-0.52165486635883,-1.125746856371,102,23435772.523105,494.75861654069,2410,1822.8,-862.63
-0.00027723164415302,-0.51829458475153,-1.1403834441207,101,23247879.64709,492.93840155325,2410,1822.8,-837.63
-0.00027652375343784,-0.51493430314424,-1.1550200318705,100,23059986.771076,491.1181865658,2410,1822.8,-812.63
-0.00027581586272266,-0.51157402153694,-1.1696566196203,99,22872093.895061,489.29797157835,2410,1822.8,-787.63
-0.00027510797200748,-0.50821373992964,-1.1842932073701,98,22684201.019046,487.47775659091,2410,1822.8,-762.63
-0.0002744000812923,-0.50485345832235,-1.1989297951198,97,22496308.143032,485.65754160346,2410,1822.8,-737.63
-0.00027369219057712,-0.50149317671505,-1.2135663828696,96,22308415.267017,483.83732661602,2410,1822.8,-712.63
-0.00027205513278471,-0.49818059314272,-1.2275496508433,95,22121410.867004,482.02478834103,2410,1822.8,-687.63
-0.00026791604902217,-0.49499644903531,-1.2397736840284,94,21936798.921571,480.23292162706,2410,1822.8,-662.63
-0.00026377696525962,-0.4918123049279,-1.2519977172135,93,21752186.976138,478.44105491309,2410,1822.8,-637.63
-0.00025963788149708,-0.48862816082049,-1.2642217503987,92,21567575.030705,476.64918819912,2410,1822.8,-612.63
-0.00025549879773453,-0.48544401671308,-1.2764457835838,91,21382963.085272,474.85732148515,2410,1822.8,-587.63
-0.00025135971397198,-0.48225987260566,-1.2886698167689,90,21198351.139839,473.06545477118,2410,1822.8,-562.63
-0.00024722063020944,-0.47907572849825,-1.3008938499541,89,21013739.194406,471.27358805721,2410,1822.8,-537.63
-0.00024308154644689,-0.47589158439084,-1.3131178831392,88,20829127.248973,469.48172134324,2410,1822.8,-512.63
-0.00023894246268435,-0.47270744028343,-1.3253419163243,87,20644515.30354,467.68985462927,2410,1822.8,-487.63
-0.0002348033789218,-0.46952329617602,-1.3375659495095,86,20459903.358107,465.8979879153,2410,1822.8,-462.63
-0.00023066429515926,-0.46633915206861,-1.3497899826946,85,20275291.412675,464.10612120132,2410,1822.8,-437.63
-0.00022652521139671,-0.4631550079612,-1.3620140158798,84,20090679.467242,462.31425448735,2410,1822.8,-412.63
-0.00022238612763416,-0.45997086385379,-1.3742380490649,83,19906067.521809,460.52238777338,2410,1822.8,-387.63
-0.00021824704387162,-0.45678671974638,-1.38646208225,82,19721455.576376,458.73052105941,2410,1822.8,-362.63
-0.00021410796010907,-0.45360257563896,-1.3986861154352,81,19536843.630943,456.93865434544,2410,1822.8,-337.63
-0.00020996887634653,-0.45041843153155,-1.4109101486203,80,19352231.68551,455.14678763147,2410,1822.8,-312.63
-0.00020582979258398,-0.44723428742414,-1.4231341818054,79,19167619.740077,453.3549209175,2410,1822.8,-287.63
-0.00020209227164578,-0.4442115458787,-1.4338588862401,78,18991015.843353,451.57630057167,2410,1822.8,-262.63
-0.00019860634797489,-0.44128993033663,-1.4436441934161,77,18819429.351252,449.80597967445,2410,1822.8,-237.63
-0.000195120424304,-0.43836831479456,-1.4534295005921,76,18647842.859151,448.03565877723,2410,1822.8,-212.63
-0.0001916345006331,-0.43544669925249,-1.4632148077681,75,18476256.367051,446.26533788002,2410,1822.8,-187.63
-0.00018814857696221,-0.43252508371042,-1.4730001149441,74,18304669.87495,444.4950169828,2410,1822.8,-162.63
-0.00018466265329131,-0.42960346816835,-1.4827854221201,73,18133083.38285,442.72469608558,2410,1822.8,-137.63
-0.00018117672962042,-0.42668185262628,-1.4925707292961,72,17961496.890749,440.95437518836,2410,1822.8,-112.63
-0.00017769080594953,-0.42376023708421,-1.5023560364721,71,17789910.398648,439.18405429114,2410,1822.8,-87.63
-0.00017420488227863,-0.42083862154214,-1.5121413436481,70,17618323.906548,437.41373339393,2410,1822.8,-62.63
-0.00017071895860774,-0.41791700600007,-1.5219266508241,69,17446737.414447,435.64341249671,2410,1822.8,-37.63
-0.00016723303493685,-0.414995390458,-1.531711958,68,17275150.922346,433.87309159949,2410,1822.8,-12.63
