disp_i,disp_j,disp_k,id,pressure,temperature,x,y,z
-0.00021868626223601,-0.34112683154891,-1.7325115070999,40,16306515.854099,386.19118652441,2327.3,1795.9,679.59
-0.00025361940130707,-0.33920673718913,-1.7372725728073,39,16250898.709513,384.51460046538,2327.3,1795.9,704.29
-0.00028897682951663,-0.33726332184521,-1.7420914652237,38,16194606.05305,382.81765101292,2327.3,1795.9,729.29
-0.0003243342577262,-0.3353199065013,-1.7469103576401,37,16138313.396587,381.12070156047,2327.3,1795.9,754.29
-0.00032910242576177,-0.33336117813699,-1.7513575069592,36,15494399.370278,379.26694387894,2327.3,1795.9,779.29
-0.00031751501024205,-0.33139426214791,-1.7556058912458,35,14536293.684585,377.32934336898,2327.3,1795.9,804.29
-0.00030592759472233,-0.32942734615882,-1.7598542755325,34,13578187.998893,375.39174285903,2327.3,1795.9,829.29
-0.00029434017920262,-0.32746043016973,-1.7641026598191,33,12620082.3132,373.45414234907,2327.3,1795.9,854.29
-0.0002827527636829,-0.32549351418064,-1.7683510441058,32,11661976.627507,371.51654183911,2327.3,1795.9,879.29
-0.00027116534816318,-0.32352659819156,-1.7725994283925,31,10703870.941815,369.57894132915,2327.3,1795.9,904.29
-0.00025957793264347,-0.32155968220247,-1.7768478126791,30,9745765.2561219,367.64134081919,2327.3,1795.9,929.29
-0.00024799051712375,-0.31959276621338,-1.7810961969658,29,8787659.5704292,365.70374030923,2327.3,1795.9,954.29
-0.00024197949737451,-0.31751062842821,-1.7860425674298,28,8062084.7761563,363.75256673608,2327.3,1795.9,979.29
-0.00024762445444589,-0.31518765002848,-1.7924478929318,27,7822554.1566557,361.77302227312,2327.3,1795.9,1004.29
-0.00025326941151726,-0.31286467162875,-1.7988532184338,26,7583023.5371551,359.79347781015,2327.3,1795.9,1029.29
-0.00025891436858864,-0.31054169322902,-1.8052585439358,25,7343492.9176545,357.81393334719,2327.3,1795.9,1054.29
-0.00026455932566002,-0.30821871482929,-1.8116638694379,24,7103962.2981539,355.83438888422,2327.3,1795.9,1079.29
-0.00027020428273139,-0.30589573642956,-1.8180691949399,23,6864431.6786533,353.85484442126,2327.3,1795.9,1104.29
-0.00027584923980277,-0.30357275802983,-1.8244745204419,22,6624901.0591526,351.87529995829,2327.3,1795.9,1129.29
-0.00028149419687414,-0.3012497796301,-1.8308798459439,21,6385370.439652,349.89575549533,2327.3,1795.9,1154.29
-0.00028713915394552,-0.29892680123037,-1.8372851714459,20,6145839.8201514,347.91621103237,2327.3,1795.9,1179.29
-0.0002927841110169,-0.29660382283063,-1.843690496948,19,5906309.2006508,345.9366665694,2327.3,1795.9,1204.29
-0.00029842906808827,-0.2942808444309,-1.85009582245,18,5666778.5811502,343.95712210644,2327.3,1795.9,1229.29
-0.00030407402515965,-0.29195786603117,-1.856501147952,17,5427247.9616496,341.97757764347,2327.3,1795.9,1254.29
-0.00030971898223102,-0.28963488763144,-1.862906473454,16,5187717.342149,339.99803318051,2327.3,1795.9,1279.29
-0.0003153639393024,-0.28731190923171,-1.869311798956,15,4948186.7226484,338.01848871754,2327.3,1795.9,1304.29
-0.00032100889637378,-0.28498893083198,-1.8757171244581,14,4708656.1031478,336.03894425458,2327.3,1795.9,1329.29
-0.00032665385344515,-0.28266595243225,-1.8821224499601,13,4469125.4836472,334.05939979162,2327.3,1795.9,1354.29
-0.00033229881051653,-0.28034297403252,-1.8885277754621,12,4229594.8641466,332.07985532865,2327.3,1795.9,1379.29
-0.00033639612222107,-0.27860514460066,-1.8916216649564,11,3987698.3093728,330.12233324156,2327.3,1795.9,1404.29
-0.00033972285675375,-0.27715866255783,-1.8930667807404,10,3744623.7484803,328.17577616008,2327.3,1795.9,1429.29
-0.00034304959128642,-0.275712180515,-1.8945118965245,9,3501549.1875879,326.2292190786,2327.3,1795.9,1454.29
-0.0003463763258191,-0.27426569847217,-1.8959570123085,8,3258474.6266954,324.28266199712,2327.3,1795.9,1479.29
-0.00034970306035178,-0.27281921642934,-1.8974021280925,7,3015400.065803,322.33610491564,2327.3,1795.9,1504.29
-0.00035302979488445,-0.27137273438651,-1.8988472438766,6,2772325.5049105,320.38954783416,2327.3,1795.9,1529.29
-0.00035635652941713,-0.26992625234368,-1.9002923596606,5,2529250.9440181,318.44299075267,2327.3,1795.9,1554.29
-0.00035968326394981,-0.26847977030085,-1.9017374754447,4,2286176.3831256,316.49643367119,2327.3,1795.9,1579.29
-0.00036300999848249,-0.26703328825802,-1.9031825912287,3,2043101.8222332,314.54987658971,2327.3,1795.9,1604.29
-0.00036633673301516,-0.26558680621519,-1.9046277070127,2,1800027.2613408,312.60331950823,2327.3,1795.9,1629.29
-0.00036966346754784,-0.26414032417236,-1.9060728227968,1,1556952.7004483,310.65676242675,2327.3,1795.9,1654.29
-0.00037299020208052,-0.26269384212954,-1.9075179385808,0,1313878.1395559,308.71020534526,2327.3,1795.9,1679.29
