disp_i,disp_j,disp_k,id,pressure,temperature,x,y,z
-0.00031875656687845,-0.56279460460038,-1.0777156877943,133,24056783.973763,500.42495165497,2330.4,1927.1,-946.48
-0.0003211844516975,-0.562289387242,-1.0787259353764,132,24043391.772564,500.28563123786,2325.9,1926.2,-944.74
-0.0003337184584873,-0.55975869006854,-1.0839303146568,131,23974434.97133,499.56914559374,2303,1921.8,-935.78
-0.00034660904414844,-0.55727712983172,-1.0891949903789,130,23904699.317485,498.84551070021,2280,1917.6,-926.72
-0.00035977713318822,-0.55489824185214,-1.0942973666131,129,23837049.845089,498.14258310686,2257,1913.6,-917.94
-0.00037329706914983,-0.55266810378022,-1.0995169320777,128,23767932.600442,497.42537212748,2233.9,1910.2,-908.97
-0.00038707620742085,-0.55055718239217,-1.105207293849,127,23692851.566487,496.65120210661,2211,1907.6,-899.21
-0.00040109942096897,-0.54853166773472,-1.1113850538696,126,23611590.806422,495.81852494265,2188.4,1905.7,-888.63
-0.00041542207356431,-0.54660191930086,-1.117648814757,125,23529258.232438,494.97641256863,2165.9,1904.2,-877.91
-0.00043011071304484,-0.54478789218041,-1.1240289607083,124,23445466.877147,494.12082918498,2143.4,1903.2,-867
-0.0004451208926284,-0.54307903327025,-1.1303301445899,123,23362705.449819,493.27592643544,2120.9,1902.5,-856.23
-0.00046055207889803,-0.54133169653659,-1.1364464852169,122,23282255.766032,492.45424969248,2098.2,1901.5,-845.77
-0.00047634182783173,-0.53951601348818,-1.1423886055731,121,23203978.488411,491.65476561384,2075.4,1900.1,-835.6
-0.00049248239189434,-0.53760523472491,-1.1481553983486,120,23127876.921521,490.87756830395,2052.5,1898.2,-825.72
-0.00050894769433843,-0.53567556091946,-1.153897521847,119,23052065.869139,490.10433523715,2029.6,1896.2,-815.88
-0.00052570825619729,-0.5337444992613,-1.1600058436423,118,22971589.592392,489.28794677818,2007,1894.5,-805.42
-0.00053849611909007,-0.53180665564592,-1.1664995042373,117,22884846.377538,488.4194811884,1984.6,1893.1,-794.3
-0.00054952677536105,-0.52979668580758,-1.1731890545838,116,22794933.756798,487.52643021692,1962.5,1891.6,-782.84
-0.00056080854775698,-0.52776234435652,-1.1798771440178,115,22704921.55807,486.63459384138,1940.3,1890,-771.38
-0.00057225318933232,-0.52577906670443,-1.1864781180234,114,22615951.511414,485.75476029966,1918.1,1888.5,-760.07
-0.0005839013235537,-0.52378366458132,-1.1929125133805,113,22528980.543546,484.89598377789,1895.7,1886.8,-749.04
-0.00059569581937124,-0.52172363943278,-1.1990598880836,112,22445529.035621,484.07292776215,1873.1,1884.6,-738.49
-0.00060761458064948,-0.51961430218132,-1.2049740440232,111,22364936.155501,483.27925050365,1850.4,1882,-728.33
-0.00061965907794904,-0.51737081485742,-1.2107874936465,110,22285508.851668,482.49935125536,1827.8,1878.8,-718.33
