disp_i,disp_j,disp_k,id,pressure,temperature,x,y,z
-0.00029718762050645,-0.56305508665778,-1.077715383024,133,24007513.478599,500.37623528474,2330.4,1927.1,-946.48
-0.00029918914592199,-0.56254971418359,-1.0787257684617,132,23994037.951062,500.23685204318,2325.9,1926.2,-944.74
-0.00030951641435865,-0.56001826687064,-1.0839308609667,131,23924652.513955,499.52004326279,2303,1921.8,-935.78
-0.00032012898336313,-0.55753599375253,-1.0891962685252,130,23854485.688588,498.79608349731,2280,1917.6,-926.72
-0.00033096368474269,-0.5551564077789,-1.094299377915,129,23786425.18974,498.09284689128,2257,1913.6,-917.94
-0.00034207736409132,-0.55292570458207,-1.099519696658,128,23716889.41771,497.37532159867,2233.9,1910.2,-908.97
-0.00035338843777988,-0.55081444003549,-1.1052108524454,127,23641344.549229,496.60080251777,2211,1907.6,-899.21
-0.00036488386991499,-0.54878878709029,-1.1113894487466,126,23559572.441919,495.76773970974,2188.4,1905.7,-888.63
-0.00037661490262829,-0.54685899367211,-1.1176540637284,125,23476723.206499,494.92523785467,2165.9,1904.2,-877.91
-0.00038863539478894,-0.54504504046136,-1.1240350849532,124,23392407.640817,494.06925955704,2143.4,1903.2,-867
-0.00040091214123896,-0.54333631031946,-1.1303371513274,123,23309134.119393,493.22397161794,2120.9,1902.5,-856.23
-0.00041353135976182,-0.54158900724095,-1.1364543804799,122,23228195.052023,492.40192732044,2098.2,1901.5,-845.77
-0.00042644220414583,-0.53977324168843,-1.1423973948932,121,23149449.048755,491.60209158147,2075.4,1900.1,-835.6
-0.00043963902193211,-0.53786223988499,-1.1481650875604,120,23072899.169724,490.82455823134,2052.5,1898.2,-825.72
-0.00045309645336678,-0.53593231098311,-1.1539081242618,119,22996645.109635,490.05099323216,2029.6,1896.2,-815.88
-0.00046678213774565,-0.5340011003272,-1.1600173972704,118,22915690.532011,489.23424549554,2007,1894.5,-805.42
-0.00047711623562798,-0.53206308140439,-1.1665129064141,117,22828665.986593,488.36552722194,1984.6,1893.1,-794.3
-0.00048596853265287,-0.53005287192465,-1.1732047356346,116,22738567.012132,487.47227389312,1962.5,1891.6,-782.84
-0.00049502407131637,-0.5280182562144,-1.1798951641796,115,22648388.262873,486.58024676509,1940.3,1890,-771.38
-0.00050421142995971,-0.52603471082628,-1.1864985197813,114,22559278.020915,485.70023965517,1918.1,1888.5,-760.07
-0.00051356572350822,-0.52403896487252,-1.1929353483592,113,22472204.370071,484.84131480658,1895.7,1886.8,-749.04
-0.00052304346247893,-0.52197843879473,-1.199085196447,112,22388697.848339,484.01814362129,1873.1,1884.6,-738.49
-0.00053262572561831,-0.51986847623141,-1.2050018604436,111,22308089.571975,483.22437853868,1850.4,1882,-728.33
